,Feature A,Feature B,Feature C,Feature D,Feature E,Feature F,Feature G,Feature H,Feature I,Feature J,Feature K,Feature L,Feature M,Feature N,Feature O,Feature P,Feature Q,Feature R,Feature S,Feature T,Class
11,-2.5907151708427527,-0.685387818188341,0.8720489782989236,0.9489007957455508,-0.5495254502053291,0.2596089276419506,,1.4708143440504595,-1.5275735607243155,2.843529624201837,-2.9106835697176145,-0.521812895950413,0.9876389112290234,,-0.883807002628242,-1.405208026133754,1.04823128736721,-0.7006879316539025,1.0075531575917136,-0.6639870758432903,0.0
12,-0.7133599525694694,0.27989710907354626,-1.0385428693722276,-0.8934091027026642,0.48849338523871166,0.7215674682342279,0.6678535492245585,,-1.4391753526992925,0.09744203240280239,0.9027047080519045,-0.9315792248782198,0.27782432898343895,-1.2481250872456457,-1.5448554704311317,-0.4573352754361501,1.2484328910474247,0.13687047056156781,-2.3222321391323977,2.3378005017375063,0.0
13,0.901740016415662,-0.8430282576145803,2.9687847777269276,0.3762440955791545,0.800032821038409,0.5418098487613393,0.7284799500965689,1.2417602742920952,-0.6256914269645492,1.9600458727427037,,-1.0470861464124972,,-0.12087774553923425,1.4438732632066884,-0.87857843527813,-0.353920547726037,,,-2.880415799904413,0.0
14,,-1.2426550494410333,1.472238661526623,1.5776623714506441,-0.85685198980019,,,-0.07046832940747348,0.1566416707137871,3.024921321064764,-0.4566035474269784,0.8007964382228828,-0.3908432807822803,-2.0616375782801146,0.29421590126827063,0.9602874901274885,0.4506679732486952,,,0.7277644485719501,0.0
15,0.20925534563841652,0.47511126759026157,0.483021316345129,-0.30612445110517594,-0.9150547883216131,-0.3827519233756636,1.3114699703037713,-0.29304865547593706,0.5662196912161126,-0.36556920325481246,-1.9743729957954028,-0.9913552833515739,0.23213612739604023,0.540302007020681,0.144725299441935,-0.491678436339775,-0.6588130463119333,,,,
16,0.7940101539778722,-0.8773138581710688,0.7970283190199683,,0.18541236305212316,-0.24647776476351174,-1.0169652068437345,0.5782876086753164,-1.8725717137049709,-0.11904268624018746,-0.22343957594703823,,-1.1857863839464589,0.7551673588390111,1.124379426231081,-0.730211761845297,0.8548900332345694,-0.02223750676026865,,0.8837313305372693,
17,1.8463829234168465,3.957342828709124,2.7867853107888294,2.2745655558606748,-0.3719009656175167,-0.7204501464019673,-2.457645841200574,0.8845787467021463,0.25310207787499667,-2.732134416035275,0.6642822459300928,0.4904258777860224,,,,,-0.5997051449645731,,-1.876223872483401,-0.7053711162768799,
18,-1.0538752004537861,-1.5280868501706208,,2.001141474827677,0.12310795626331146,1.6573228182702113,-0.10677038410300972,0.08201839387583973,-1.4768479110508406,-0.19247174000969453,2.5545521308061363,-0.14888839725147365,1.2679279043944047,1.0354807729293867,1.720186383739333,0.03272817406841986,-1.6897140249118585,-0.7394701817451356,1.9383365769204393,1.0273331764158127,1.0
19,-0.06212443847654105,,0.25955814297674895,2.5779660133106765,0.4400846321495423,-0.8261870950441513,1.2046014345821876,2.4170624596552814,,-0.9915173934399832,,0.285594347587882,-0.9767324128012611,1.6379809868709172,1.2570533780814572,-2.9197182492816,-1.3903126196618523,-0.06783340932241384,2.5312032615678923,0.7077822245090237,1.0
20,0.9989720058062426,3.0434492224899206,,0.6251038634383757,,1.016913607449733,-0.7393560235938574,-0.28621500533463445,0.19567973098403302,,-0.5682134381941923,0.45201079588674137,0.1073905883655328,,,0.7291934383625002,,0.450984646476122,-1.1500070642624487,,
21,-0.5724418795065584,3.5511590065142578,2.804241568584308,2.083448331325858,-0.11078082452735566,-0.3241296839732123,-0.5350433449197608,-1.3062450340700433,,-3.9085159621495698,0.07392964522496104,1.0039202228078854,0.32768710673024004,,-1.0031763755279959,,0.48958955041700786,,,,2.0
22,1.5519762626743314,1.1820364607641196,1.659318506558104,-0.07992581119440945,1.1293489472888647,-1.4342582707196547,0.012474368321509386,-1.695610276444618,,-2.211785353628147,,-0.7663580988275984,1.7433281623204444,1.1134134144921002,,-1.2238768773570967,-0.02547039757181609,-0.3420558470426346,-0.7185885739123683,-0.7558625103431429,0.0
23,-0.4678113436587549,-0.050357530661050864,1.6006162335787817,,0.40176743688846706,1.0842881839137322,-0.08427887857600919,0.3450232937172498,0.3406550846996938,0.3430787407307606,-0.5729999578158076,0.7649782018573705,-1.2941464859132983,-0.47605090647125825,,1.2669118491863083,1.0277490401232072,0.8474201037976272,-0.8374070314568923,-0.9848235002537054,2.0
24,-0.5588035464104034,1.2949345387170805,0.01074225522763439,-0.4027024662625903,-0.9085298566118113,0.5491668229008717,0.7236259767306034,0.9810431283823308,1.6557008331202023,-2.4963985134263584,,,-0.06910307439200557,1.8290710996414417,0.9860460098048474,1.4679891851401035,-1.2705592584004766,1.5669000057804388,0.36887172209741514,-2.1272454837923247,0.0
25,-0.5471471276219629,-0.009276926802914698,-0.744205211208167,,1.292059354682295,1.2660585827830808,0.5919875160752309,1.8526573859062831,-0.5754527185301329,-1.079912367291273,0.6637038300732262,-0.021578098599900775,-2.6593611801154355,1.5657971560242214,,0.3372750890043969,0.9912599755756382,0.5557535558333973,1.7461221467651766,-0.5226581816003648,1.0
26,,-0.7833176337103909,0.3439342309473479,0.1479604716391303,-0.6729084391148449,0.9023782523988413,-0.1333941146139207,0.9457955225200768,-1.106898347462391,2.3477867471966576,,,0.6931216180574875,-1.783611018619779,1.126424288513969,-0.809812781424239,,,-0.17886720500041978,0.7934608856615926,2.0
27,-1.5412609237394677,-1.46085929785679,1.7415582419670674,0.3843045815896442,-0.385890903342514,1.2914391470203304,1.1638359120046045,0.32282323627564014,0.8650517513781952,0.7287112815799413,-0.07533183377295538,-0.6511529118002946,-2.6713374015331426,0.4070584302317778,0.3971007749830547,0.4903155336194063,0.6833613560335969,0.3703301906156594,0.7910473826022874,,
28,,1.5236088927511195,,-1.6796945240182068,0.7056517896378489,-0.10241151506048411,1.1039787659090576,0.12656558225293055,-0.3612405364239578,-1.946047729158803,1.5007953521222273,,0.8988615398438251,0.13425806071432578,-0.3210667255600448,,,0.2565546197597965,-1.7166276840304333,-0.9387906343330031,1.0
29,0.14591376632893668,,-0.1916060911562827,0.39285848667766654,,0.4345888794421941,-0.5936060685601947,,-1.292237923937163,-1.0279493904589079,1.058043715366014,-0.697986136400477,-0.6198437793067312,0.5068396166108893,0.4973478267691986,0.857839224205384,0.4998887020705993,1.4833939089844592,1.7222209726985025,,0.0
30,-0.09845033360433429,-1.2069765906583028,3.3009527004300896,-0.9402434444496368,,-0.01242176720167626,0.9806886300330725,-0.2509472596023606,1.377402177340245,1.1013394927654538,,1.026516299728998,0.4706464070824425,0.4672719886286203,,-0.7879442244253947,0.2590346587302195,1.1944502651250206,1.058609124396478,-2.39154647132566,
31,-0.7782699588010478,2.047484278740753,1.0317607308423546,-3.4910758973292255,,0.4327142296711121,0.6133806000723918,0.20435045078521444,0.9684645395136512,-2.6245453371959186,-0.23002204388666403,-0.3369168857833148,-1.643041295991896,,0.32978763815155304,-1.1141297643112154,0.7661936070979232,-0.3134613211048227,-3.070094274741164,-1.9916082634304133,0.0
32,,-0.7569804691285962,0.36388313087095914,1.4424869832970595,,-0.09783785748242728,0.8648369467277276,-0.3726245000923398,-0.5130367704455048,-0.8247809289627448,0.9165290684282837,-0.5101423870975857,0.5182276236345396,1.7796871241907748,-0.464981021899555,-1.6132137250565934,0.48438899470923086,-1.5510781781015388,2.040310229518576,-0.23446922497806022,0.0
33,0.3699301869145203,,-0.2997011653111259,0.22910135957455124,0.2838504010388217,0.9032014497873013,-0.7105742495015342,-0.08018859856603144,,0.3699796754037877,,,1.2365450063174213,-1.0386090204765914,-0.055253837294547,0.2504251059158594,-0.4275895872076007,-0.6911240272879653,0.7180643278017442,0.08247902100818472,2.0
34,0.8313119225537072,0.6704207470300712,1.528047704126485,-0.5609119667994579,,0.9631103601507095,-0.35546564357276517,0.21421357592102339,,0.7082221250957448,-0.2771837889026634,-0.8519571845519874,,-1.8057535422263946,2.037694626449477,0.6560473301401124,0.29716583582041944,0.721966510479771,-1.926461197834012,0.5720119165340039,1.0
35,0.20402171173292538,-1.4963043328231938,-1.6581621847668133,-0.22697547841474508,1.6265797870783527,0.16256501951953695,1.916999626069326,-0.7377988324714592,-0.11406855907277078,2.542136996916797,-0.5654597475483485,0.012946920215836164,1.5182884316627747,-1.3896226346523255,-1.6138243110051478,,-0.6274162625789937,-0.5012331357238085,0.5891463751631649,,1.0
36,0.08630242825991226,1.1620839281134643,-0.6077224938227483,-0.3281914027050754,-0.7905379551075884,2.381007873657861,-0.22484542522539067,-1.5886946962151776,,-0.3363969224165596,-0.14184983136341167,0.09240895120574832,-0.7308582394133212,-0.8614084311769682,,-0.5522781359784781,,-0.32897359779598573,-1.60205187018668,0.5574071630576665,1.0
37,0.5001754594549644,-0.13327912212503046,2.0741645296694236,-1.3925314046699713,-0.43389048912473976,1.5570986382894527,-0.47130558511816795,1.1172845268893803,-1.7179693641655447,-1.2023778049033766,2.3932817704969036,0.8494346282858241,-1.0179420903260228,0.10377837802088896,1.541748798038234,-0.7729728860796872,0.6969057385867657,,-1.8328011054928954,1.1408759653914653,0.0
38,0.0315816693022871,-0.2330204181798079,-0.24150510143099124,0.8279484276872318,0.8385099561409293,0.6371962664962635,-0.44796788375107033,0.2725445944883133,-1.3253692286383292,-0.58321747589041,-0.14841083846490943,,0.5734031505812737,1.8478547326956716,,-0.8391184009345678,-0.7125239095698962,-0.9658978767158765,3.200225708406977,-2.9948074806247753,
39,-2.4790692986687373,0.001830217042725124,,1.5321208085789615,0.10826775267557814,0.049836144997174994,-0.18887349424482916,-0.8475463886991648,-0.2943616544488459,-2.0481150445587937,2.0605358212077722,-0.9865718349543442,-0.45324731808177643,1.8561557601807608,0.32072527161134085,-0.4086537806689076,1.1881250560570344,-1.3664503259893492,0.6363251832546353,1.2202014564330794,1.0
40,,-1.120365349845959,1.964018085283604,1.4164488999913758,-0.37805583898492867,0.348081981669375,,0.5043656167662605,-1.4887598570390561,0.7630064454387033,,1.9681843033612891,-0.8118790868254476,0.027967273947875015,0.4680024212099366,1.2818926577659862,,-1.0004806783373634,1.6557182064622717,,1.0
41,-0.16260912590417237,-0.19973598183390262,0.2939737696428417,-0.4050075457511305,0.6036758817152316,-0.5946780312148217,-0.4888875539574599,-0.5515983622506369,-1.5690307114638524,-0.4151849470611058,-0.030307133076367565,-0.9243214097897327,0.3975264945579556,,1.8187841568320238,2.552752792519592,-0.46487967907502775,,-0.501953175463739,0.43084273817709007,2.0
42,,,-0.5237110099694586,-0.11190364545911702,0.08493837968652264,1.3695792439733865,,0.029954512308603083,-0.09127576995209376,-0.22239931461211268,0.2784987324740591,-0.4868392087655945,0.8218815193229626,-1.558313705078069,0.4254700527451307,2.1010597193434837,,,-2.2911144820965803,,2.0
43,0.8930409436687902,3.4131365573802355,1.5373763149596034,-2.0921532849829703,1.1103188433445677,0.9387626815794067,1.3940122229071905,-0.5114240002944208,-0.11716681281757758,-2.16505229350792,-2.1201299945757883,-0.47198417727772224,-2.4487773478574577,-0.5808777076784025,-0.7151631926124298,-1.68576296692261,-3.3462642398740368,0.8709806588558643,-3.929345801046153,-1.7762505959287491,2.0
44,-0.6026236615267985,,0.12788001083849365,-1.1019490711503077,-1.2612534004228668,-0.6005562884510318,,-0.4065260716739043,-0.5071217345946084,1.9827973722716956,-2.0626842795064526,1.0074432569436278,,-0.4615909275577389,,0.37094833523640647,-0.7337726284258724,-0.9366684894502242,1.203485425297977,-1.895635066349116,1.0
45,,,-2.919567621856749,-1.0045563237928155,0.696950002046481,2.3680082611969953,-0.43507355258426905,0.3465335779632852,-0.4229688841915039,4.27066315756768,-0.4081132763651464,0.8553081785028386,,-0.09369887945858046,-0.02597347050702201,,-0.24242767365115958,1.073297552045469,4.096346466164067,-0.21343081588489587,1.0
46,-0.6929649684499478,-0.9387923535839375,1.2356878477441173,0.5142192937667136,-1.504234572176473,-1.1396815130496742,-1.4369194915668733,0.8802524181724566,,1.9226537064025713,3.329265271454443,,-0.44885960253161783,-1.865647495748484,1.9287919466878556,-1.3217719197587017,,,2.0153089858192668,-0.8023549768141106,2.0
47,-0.8354079281846113,0.9542036212219038,0.47344848156407615,2.14033138307851,-1.1224145991038483,-0.7676593291090917,-0.577068286325662,0.23958654948694877,,-2.0826080614587346,,-0.24065194900870096,-0.7766430694008475,1.667626888580454,1.1988162253812757,1.2516285103471712,-1.267383348147295,-0.5406875393119314,1.7853020498537022,-1.0608486447458625,2.0
48,0.4129098739600956,-4.072732709770459,4.040371601304229,0.92175885800809,-1.524913419121802,,0.670157736736601,1.496645898524157,0.5759930444671258,3.1512323684592296,-0.4872472281146407,,-0.08906763830617223,0.9533432620220916,0.5835699302679482,-0.3998717189473788,-1.220761645006807,0.41885800957092056,5.255729039451191,-2.64646964404991,2.0
49,-0.1650377931316298,,0.4685867909396211,0.39916950668844353,,,1.8611528409963651,-0.5443909565211166,-0.42526610358479827,,-0.19612205871332544,-0.37613732090651736,-0.4920073275256291,-0.9050768851417026,0.6294511690528718,-0.9899186259533029,0.45495620864248815,0.05176760925481031,,-3.041833448307838,
50,-1.39141052748052,-2.4213603207687564,2.5048253455720397,0.6780288233363645,-0.10561374165443305,-1.2131601939951648,0.2951561732126257,0.18910183627286037,0.2200527948761122,0.3695609740435226,1.1512771653039555,-1.7017375358799225,-0.8884476353561032,0.9623528129921755,0.790403650500667,-0.021868828077514973,-1.3798409312230633,,0.41101356966886365,2.4320078127804425,1.0
51,1.1519052623711923,,,-1.8812507124864153,-0.9866917351752612,-1.7595316242506644,-0.12103178725625213,-0.10736310147905431,-0.7870072240082586,-3.1212490152916357,,-0.7085989937053205,0.056652170992778486,2.0366746847711235,-1.3374943465835234,1.552678563102974,-0.18796065550670513,-0.8499758964704793,0.1079980128834765,-3.567691709247403,0.0
52,2.593256083101198,0.8444018773635886,0.09198216119374847,-0.6886560806943633,-1.617307995073133,-2.960856549165477,0.7442831182325056,-0.6957093596518874,,-3.0182783277552363,-0.008191867428913646,0.28511791135931097,0.18473315141852015,2.259103983894081,-1.954122192722786,0.8159841652041239,-0.7802477403117205,-0.7172359471035371,-1.6327097171150304,0.613215092814978,0.0
53,0.32677963135408605,0.4361023429559201,0.7084961380991861,,-1.676410310382299,-0.8136807326953721,,1.4153115793491147,-1.714429397060407,-1.8291837539065783,0.9770484469072827,1.0466100048093987,-0.4445208392841201,,0.4114886489797171,-0.04367440655611671,1.3921185577796464,0.803808868311333,1.1034728537585232,,1.0
54,1.512914784899537,,-0.8539907401730134,-0.11428024496108435,0.8911921825720627,0.46716734581902997,-0.7712018052553995,0.9897495688455723,0.6511516013918563,0.9657693761466534,-2.122044300745669,-0.3191146668227158,0.38128209419805503,-1.4505910669674278,-1.84083666653377,0.4216679275457927,-0.8451046945757894,1.4385497415701876,-2.400564362382942,2.2730024937761675,1.0
55,-0.16984694516370183,0.29366504516007863,-0.27452934225391723,1.2308877322512453,,0.7509132449202848,,-1.049701406385279,-0.5607049642521076,0.7205662462988743,-1.7150294583126957,0.239347170094033,0.31373831939561225,,0.04531936183835071,-1.056783392354313,2.3421661221549197,0.0978929073585217,2.56586431881933,-2.827966324916909,0.0
56,-2.2369787335993467,,2.0415555044189078,0.9757408660344178,-0.1119371880891776,0.31870626861927254,-0.6851998739395383,-1.2230549847679164,,0.9979240210844416,0.9046593214570955,,-1.2232446057850923,0.6499683182597413,,0.6994406212478685,1.1041025850683288,-0.0390551050072875,,1.6678806446026178,1.0
57,-0.6863169419743959,1.0085374408286898,,-1.0220529094121753,,,0.49142341734633854,-1.611690987285842,1.2609128097950602,-0.9643284093209621,2.1511026047943447,-1.0469856104540003,1.170247195612949,-0.29288781037510536,1.38419428513395,-2.1459913854317754,-0.3216141888407958,-0.6501259807322055,-0.22905192913664335,,2.0
58,-0.19372659046760046,0.4874250641150306,4.777837176083386,-5.773845903999515,0.6483282191562543,0.10141304138053948,0.715476581984861,0.34804458647190256,0.10028155957740492,-2.859437342304366,1.131182098772105,1.2569848419335605,0.48225069970023215,1.3547603230245822,1.3411006472475027,,2.5409733288664342,-1.0791058666930435,-3.366871234293146,-2.7898964868665264,0.0
59,1.1514088581399096,1.2632377586617571,0.8914878205688972,0.1941245663748492,-0.5664819857900802,-1.2849786733869824,1.9004225723619557,,,-2.792656025263732,1.312497226882376,-0.5676421837851884,1.7635451678242529,,,-0.3832048866274086,-1.6191635831003912,-0.03353160975908541,0.31729431366713035,,0.0
60,0.01938606920858192,-3.12431342402126,-3.9628961649823933,-2.4343745433527877,,,-1.951588510232659,-1.3940059586905253,-0.5047439600393998,2.776850349346787,-1.1139047296304248,-0.9195243924030477,1.1182310846302772,,1.0845682142859574,,-2.7225763390525475,-0.7099467768222267,0.8052409033465622,1.2180750949951626,1.0
61,-0.06522385882020675,-1.0539390589290767,,-0.4819289523899585,-1.5122047931368034,,1.1374826189511198,,,2.6179083667228715,,0.3601870285423089,-0.8430547567197734,-2.3558823759861047,-0.259815751801168,-0.2678996948364592,,0.005874958925991965,0.991725087276411,,1.0
62,,-1.2860705358442626,1.617120512260827,1.1909619546542787,-0.3893664345497036,0.658977549141773,0.8839980727321579,-1.5430356639463214,,3.1946661710651694,-2.2080985938304227,0.6827643392190746,0.32533379879650115,-1.2197487578705157,-1.4992617699990207,-1.777433718585239,,,2.7340415806596665,-2.0591694703800303,1.0
63,-0.29879927165776976,-0.45952120501411764,0.905008503103911,2.290898025621517,0.4653278703939369,-0.00807822834226746,-1.171080102867247,0.08323533014544018,-0.12107450446121254,2.417295875445392,-2.3983252962297676,1.967883975275567,0.547536222677469,-0.6958739942824134,-1.3513738746259512,,,0.1362661805735159,3.251335489514715,-2.4375914241793115,0.0
64,1.0964471632439379,-1.992255013185716,1.279580762021681,-0.9606479526443552,-0.8213324391020824,,0.7730391814675093,-0.07705217662861866,-1.6578695125883574,-1.7625473351707726,0.3273008791420081,-2.58023877504876,-1.7167913318074273,2.4586011571250017,-1.263713484138279,-1.0617159531497626,-1.8461565068167682,1.3183051523777034,-2.3451671425623566,4.279511697472438,1.0
65,,0.12450180689800128,1.1817168544130243,-1.5488736895355868,0.10910560539198252,0.6934825079722381,-0.30833331476393133,-0.12566386539307592,-0.4415284469385222,-1.6561014873973678,3.303397920153429,0.49712307310223275,-0.8556661835495444,0.7018979827636366,0.3981206331782202,-1.2501849070903752,-1.5060735296376508,-0.1540260660778798,-0.20293995575817622,-0.9183506406321117,0.0
66,1.013113019575451,,1.2718870189142153,-1.5613367868599912,-0.11110598826123515,,0.019380945620353973,-2.2404079230775378,3.286730351218289,-3.174189443938609,0.8121142648644878,-0.7905628134548147,-2.3616148428287564,0.8953064299798431,-0.5747324523732492,-2.2222793585031333,,0.7866911855376424,-1.9732470111036378,-1.989441621150022,0.0
67,0.13834104421484622,1.886116454381796,0.43139664771013564,0.7444336389901889,,-0.9584609862348404,,-1.115086661489879,-1.0508547092218268,,,-0.9610265547918594,0.9172104748423543,-1.9398099569315965,-0.38778146856902823,,1.4191336082009403,0.4927315610434177,-2.789729409568895,,1.0
68,-0.36774748654436007,0.8482920037708084,1.1163533458119999,-2.156048010951168,-0.6434574776970275,0.6706850004014266,,,0.29708692581640883,-1.7543456655296137,1.8974528791509981,-0.5402020515995091,-0.4016203782842152,,-0.6475649607695086,1.5468850209201,2.3659758997954214,1.6062028146541425,-1.0305534359431803,-1.560725261004338,0.0
69,-1.136538914457132,1.5295845740570355,1.5688343193812015,-0.012051670737194597,1.3714964536112015,,0.9732854107578505,-1.1174878051839412,-1.2697333052662663,0.0855365331339611,1.1356257571727637,-0.931344323461562,-0.02224947852610574,,0.5059954535922208,-0.3005358699846075,,0.04734958076932025,-0.4716126051239876,-1.4871421981644937,0.0
70,0.25614480353704866,-2.61200900124191,3.3613130788933336,-1.6820701511180713,1.007349241533243,0.8231297800766181,-0.27962747137945626,-0.35866255443528555,1.053099633024302,2.822666400140294,-0.4095632056074471,,-0.4920900382866569,,2.4711194124725804,0.4878232631431402,-0.8434328562231056,0.16492801435693757,1.3912120582603806,-1.6080677868248432,2.0
71,2.252775595503748,1.28101860355275,,1.2776792844077889,-0.5942719800853745,-0.2966101211113079,0.14828236750821347,-0.4711396938529674,-1.308068068406053,-1.095536439618166,-0.8375439268212763,,-0.5321420353190798,0.7000942686881375,0.37566119461766334,0.5548679160715133,-0.6784075365313329,-2.1253916784201627,0.39600814711352883,-0.8552016951837079,2.0
72,-1.6257712801549553,,-0.8283242926514561,,-0.17978318392275397,0.07740777953122106,-1.3286753446638688,0.4111278906236559,,-0.189244025744246,-0.6918855925217726,,0.3432826136409877,-1.4198643918402432,0.7055746272682555,0.8434242370937999,-0.0006180294253256863,0.8070643644087516,-3.2994962264211316,1.6223695678781045,1.0
73,1.9697521762124321,2.404543290521495,,-2.7723387023275343,1.0481062650892348,0.5254596465667846,0.07385784303003863,-1.2244830443574375,,-2.401789519262237,0.25715467343107934,0.7043503021464631,-0.6765526500398392,-0.2623624138618539,0.7241476679930454,,0.5586140894095815,0.44226664869888566,-3.979319182731725,0.06511747563909331,2.0
74,-0.706710679203724,3.2125525081350768,-0.9812399419098978,-1.4801619792345808,1.2902140252250713,-2.4753434795670275,1.8251855765397604,0.21403326522885963,-1.5332343789600484,-1.9914482436548586,0.3095864515777256,-0.6478771969217283,-1.0682938446313361,,-0.27398867265830257,0.11992113326261898,-0.011292845865625845,-2.166633461182259,-4.07907177529783,0.5415749074265122,2.0
75,,,0.8951081177887783,0.2544121087350346,0.6699888641693278,0.013088334849836398,0.10477104188961575,1.0786797075147097,0.3905045519802912,2.8256386396086843,,-0.21887868331334295,-0.3546704599812218,-1.5093609712502278,0.5697310764544351,-0.49228128558260437,-1.4501974977316208,,,-0.7755419443587015,1.0
76,1.0633440539777244,,,-1.717478660880098,0.3007542153577786,0.8976818311983223,-0.9876790280907095,1.0885902610011675,,1.4743506808412,,-1.0652619127729177,-2.93074074605545,-1.4035149551195119,0.9611636326076884,-0.17290709914548624,-1.380762683669519,0.9072729306574937,-2.6274920098792447,2.0510660246817984,1.0
77,-0.25492274342378274,2.2776947621838897,1.5440112808825648,0.9110530122793516,,-1.171975102040038,-0.8079807144204852,0.2699308671935093,0.17116490260842152,-2.240639615814451,0.19640639383375547,,-3.251526532182314,0.7455048591874662,-0.6856874573696059,-0.09273617543428757,-0.8481733041657256,-0.17119985112043182,-0.20513299897217477,-1.8932849226697335,2.0
78,0.04738495772239333,-0.014583725610775256,2.2743236919577816,0.8021160570261928,0.7353940712828387,0.9835436511457272,,2.6510258019479975,,-1.3929790088110752,1.2057383395987362,0.4127693733900395,,1.0923349314564632,0.2650071656971242,0.6652297336722189,,0.4846223397570053,-0.11082713013581727,0.5484454456288324,2.0
79,-0.9422541236183112,0.9922526429878544,1.7391649926176433,0.07808698826568605,-1.8195366037387397,0.3968869751562018,-1.4275791002478775,0.15786817917943388,-0.9688875392272216,,1.87838943460818,-0.924653607245486,-0.5007306489487505,-2.0766449478355167,0.9208261838574159,-0.43598658269310714,-2.5311924440577913,,0.29479025908987977,-1.6929911230910015,2.0
80,-0.8174216010738681,1.1606116926026186,0.5601360738889358,0.9997076774542806,,-0.4778968783087324,0.926416998037937,-0.652483953753426,1.1070016811137064,0.3709892264998445,-1.4553883162682455,0.01820030488253003,-0.7147306551950148,-1.337325895575154,0.399911930147957,,,,-1.6965232648559416,1.2459330382056137,2.0
81,-0.08724872980689112,4.514532222328185,-0.04315783203860879,-1.2885185425873116,,-1.0562650279901544,-0.6724882226225449,-1.0356515907625288,-1.507028215751277,-1.9742327080320898,,-0.2927564785531188,0.1598818990779945,,-1.535119027416921,,-0.013851070551580576,0.22969223422175078,-2.820776292626693,-1.9636713257869922,
